,u,i,ts,label,idx
8133,1201,64,1327036490.7960699,0,8134
8134,1714,1154,1327046614.41871,0,8135
8135,1585,1555,1327083456.59566,0,8136
8136,1555,1584,1327083750.62001,0,8137
8137,1584,1555,1327083908.6610801,0,8138
8138,1201,1690,1327085833.80169,0,8139
8139,1317,1453,1327090442.97645,0,8140
8140,592,1585,1327092488.13535,0,8141
8141,1585,592,1327092521.47081,0,8142
8142,35,1732,1327094894.80382,0,8143
8143,1732,35,1327095013.72944,0,8144
8144,1317,1693,1327095215.2410002,0,8145
8145,359,1733,1327095673.36672,0,8146
8146,1693,1317,1327096484.2365599,0,8147
8147,1334,1674,1327099238.97535,0,8148
8148,35,1733,1327100558.46506,0,8149
8149,35,1734,1327100567.3613698,0,8150
8150,1728,1735,1327101392.4787,0,8151
8151,1562,1736,1327117674.7716599,0,8152
8152,1736,1562,1327117842.30532,0,8153
8153,7,304,1327142574.55302,0,8154
8154,184,1733,1327149222.9721599,0,8155
8155,1669,1737,1327150456.34114,0,8156
8156,1396,905,1327165271.3824599,0,8157
8157,1736,493,1327170225.13641,0,8158
8158,493,1736,1327171388.75143,0,8159
8159,1487,1693,1327188921.7993,0,8160
8160,1386,1245,1327189156.24632,0,8161
8161,1245,1386,1327189203.42803,0,8162
8162,1386,1562,1327190508.62713,0,8163
8163,1562,1386,1327190938.73701,0,8164
8164,1736,256,1327200182.8843699,0,8165
8165,256,1736,1327200200.1560302,0,8166
8166,905,1738,1327203769.39696,0,8167
8167,1738,905,1327204087.22899,0,8168
8168,1736,1739,1327234435.55341,0,8169
8169,1499,1317,1327246375.02543,0,8170
8170,1281,1664,1327246502.79207,0,8171
8171,7,1664,1327248196.45006,0,8172
8172,523,775,1327248971.64762,0,8173
8173,1317,1499,1327259924.41223,0,8174
8174,1664,1281,1327266208.36845,0,8175
8175,1736,1334,1327269621.5972302,0,8176
8176,1629,1736,1327273234.6610801,0,8177
8177,1334,1736,1327273967.63343,0,8178
8178,1568,1740,1327282483.97876,0,8179
8179,1386,1727,1327283344.97922,0,8180
8180,1740,1568,1327283386.9460402,0,8181
8181,1727,1386,1327283581.30654,0,8182
8182,537,1201,1327285439.61459,0,8183
8183,1571,1383,1327292634.8474,0,8184
8184,1736,1731,1327295852.89344,0,8185
8185,1731,1736,1327295862.62031,0,8186
8186,1675,1348,1327300954.91264,0,8187
8187,1348,1675,1327301078.80266,0,8188
8188,35,1741,1327316833.83006,0,8189
8189,1742,832,1327342767.3202698,0,8190
8190,1738,1245,1327350150.19688,0,8191
8191,1245,1738,1327350164.99202,0,8192
8192,1731,1582,1327350382.21301,0,8193
8193,1562,861,1327355200.6951,0,8194
8194,1629,1693,1327369904.54529,0,8195
8195,1693,1629,1327369916.00176,0,8196
8196,1396,1281,1327370811.38111,0,8197
8197,415,39,1327407036.34424,0,8198
8198,415,1281,1327407374.6689599,0,8199
8199,1281,415,1327409322.13349,0,8200
8200,1281,775,1327409627.975,0,8201
8201,415,1417,1327416039.9277802,0,8202
8202,1720,775,1327424717.84513,0,8203
8203,1741,35,1327427230.95085,0,8204
8204,1417,415,1327442291.10873,0,8205
8205,592,1352,1327445207.8224099,0,8206
8206,1352,592,1327445217.83135,0,8207
8207,546,537,1327445239.10562,0,8208
8208,415,95,1327445692.59534,0,8209
8209,537,546,1327446085.23218,0,8210
8210,415,257,1327446583.26857,0,8211
8211,1,1352,1327446649.44629,0,8212
8212,540,1386,1327452776.43404,0,8213
8213,493,1743,1327462690.9003,0,8214
8214,1366,353,1327464564.62623,0,8215
8215,1736,908,1327501190.13755,0,8216
8216,908,1736,1327501203.64769,0,8217
8217,1565,1736,1327515410.01844,0,8218
8218,1736,1565,1327515542.85022,0,8219
8219,592,1386,1327517364.57501,0,8220
8220,1386,592,1327530123.26366,0,8221
8221,1727,905,1327536761.31654,0,8222
8222,1615,1711,1327543866.15771,0,8223
8223,1629,1386,1327544000.95852,0,8224
8224,1711,1615,1327556455.6098099,0,8225
8225,1201,1747,1327560788.59299,0,8226
8226,1396,1747,1327562959.64675,0,8227
8227,1747,1396,1327563179.38078,0,8228
8228,1693,1556,1327599249.9646199,0,8229
8229,1556,1693,1327599322.97172,0,8230
8230,1487,1,1327603739.31017,0,8231
8231,1,1487,1327604119.4072099,0,8232
8232,36,1748,1327609090.03542,0,8233
8233,1748,36,1327610522.05705,0,8234
8234,1746,1686,1327631600.15674,0,8235
8235,1746,861,1327634510.86916,0,8236
8236,1,120,1327641203.80316,0,8237
8237,1,1749,1327700513.14779,0,8238
8238,1576,1383,1327722911.5336,0,8239
8239,1556,545,1327761600.1489599,0,8240
8240,1490,1334,1327789731.4833698,0,8241
8241,1334,1490,1327789796.77024,0,8242
8242,1750,1334,1327789809.92789,0,8243
8243,1366,1201,1327804479.63937,0,8244
8244,537,1366,1327806601.44596,0,8245
8245,1562,1690,1327811580.12372,0,8246
8246,1657,1731,1327811747.33871,0,8247
8247,1629,1475,1327814701.68683,0,8248
8248,1366,1751,1327819440.47867,0,8249
8249,1751,1366,1327820879.88779,0,8250
8250,1751,705,1327821693.49805,0,8251
8251,705,1751,1327821750.17237,0,8252
8252,537,1576,1327849580.87147,0,8253
8253,1576,1752,1327858188.35737,0,8254
8254,1752,1576,1327858396.9962099,0,8255
8255,1751,1754,1327872725.03553,0,8256
8256,1754,1751,1327872769.05433,0,8257
8257,1576,537,1327878677.20328,0,8258
8258,1751,1744,1327882530.34601,0,8259
8259,1744,1751,1327883330.56205,0,8260
8260,1721,1744,1327890231.46465,0,8261
8261,1629,1744,1327890759.38578,0,8262
8262,1744,1629,1327890879.7459302,0,8263
8263,1746,1585,1327894060.78461,0,8264
8264,1585,1746,1327894094.76492,0,8265
8265,1744,1721,1327898716.2486,0,8266
8266,1725,545,1327925967.03445,0,8267
8267,1322,1744,1327938597.8952599,0,8268
8268,537,1386,1327947547.70237,0,8269
8269,1366,363,1327955337.92439,0,8270
8270,1527,1752,1327964251.22943,0,8271
8271,1752,1527,1327964281.01402,0,8272
8272,41,304,1327977151.63278,0,8273
8273,1756,1744,1327979347.4154,0,8274
8274,1757,1744,1327981703.41786,0,8275
8275,1744,1757,1327989219.8158,0,8276
8276,1366,822,1328004038.31087,0,8277
8277,1756,1585,1328027479.7704198,0,8278
8278,178,1758,1328030785.8775,0,8279
8279,1756,822,1328033212.68631,0,8280
8280,1758,178,1328033215.78305,0,8281
8281,1759,1591,1328043914.97118,0,8282
8282,41,1591,1328044624.82541,0,8283
8283,1615,1735,1328049098.1301,0,8284
8284,1585,1756,1328050997.85905,0,8285
8285,905,1756,1328052138.00974,0,8286
8286,1487,1756,1328052271.23246,0,8287
8287,1744,1756,1328056037.7203,0,8288
8288,1562,1756,1328058350.33369,0,8289
8289,1499,1396,1328068056.40649,0,8290
8290,1674,1714,1328078840.69402,0,8291
8291,1685,1684,1328079600.96155,0,8292
8292,1685,1662,1328079675.81211,0,8293
8293,1754,1675,1328092622.1818302,0,8294
8294,1675,1754,1328092657.82657,0,8295
8295,1591,41,1328107663.83224,0,8296
8296,1591,222,1328107714.41518,0,8297
8297,1591,1695,1328107723.03367,0,8298
8298,1591,1759,1328107732.02983,0,8299
8299,546,1744,1328112527.2562199,0,8300
8300,1591,905,1328112540.18311,0,8301
8301,1744,546,1328112789.20042,0,8302
8302,1591,1756,1328115217.35638,0,8303
8303,1615,1760,1328115405.6489801,0,8304
8304,1760,1615,1328123235.78916,0,8305
8305,540,1591,1328127924.2776802,0,8306
8306,1591,540,1328128461.439,0,8307
8307,36,1745,1328129693.01799,0,8308
8308,1745,36,1328130445.44662,0,8309
8309,1281,1539,1328142187.23158,0,8310
8310,304,1386,1328156807.66204,0,8311
8311,1761,36,1328196355.80972,0,8312
8312,36,1615,1328199957.57562,0,8313
8313,1615,36,1328200063.71628,0,8314
8314,1565,1583,1328218227.38745,0,8315
8315,1583,1565,1328218375.77939,0,8316
8316,1317,1615,1328237625.35239,0,8317
8317,1317,1762,1328250593.19202,0,8318
8318,1762,1317,1328250701.7367802,0,8319
8319,1317,535,1328250976.1319802,0,8320
8320,1714,535,1328250986.91572,0,8321
8321,1762,1526,1328255452.02585,0,8322
8322,1526,1762,1328255542.03531,0,8323
8323,1744,1476,1328272626.5737698,0,8324
8324,1585,1657,1328275977.9323,0,8325
8325,1744,1763,1328288521.1224198,0,8326
8326,1245,1754,1328294673.64549,0,8327
8327,1754,1245,1328295479.33044,0,8328
8328,1755,1744,1328297548.88652,0,8329
8329,1765,1752,1328302915.8210301,0,8330
8330,1555,425,1328303013.25504,0,8331
8331,425,1555,1328303026.22128,0,8332
8332,36,1761,1328306359.44707,0,8333
8333,1674,1766,1328321025.21172,0,8334
8334,1766,1674,1328321156.3232698,0,8335
8335,1383,1767,1328331817.63915,0,8336
8336,1767,1383,1328331833.69491,0,8337
8337,1615,1768,1328352622.1379302,0,8338
8338,1768,1615,1328352643.1111,0,8339
8339,1763,1744,1328362230.57189,0,8340
8340,1752,1222,1328373449.79316,0,8341
8341,1222,1752,1328374105.59812,0,8342
8342,1758,1386,1328377038.59488,0,8343
8343,178,1770,1328381869.96843,0,8344
8344,1770,178,1328381885.6524801,0,8345
8345,905,1317,1328406123.35161,0,8346
8346,1396,1763,1328407213.00756,0,8347
8347,1763,1396,1328407314.55002,0,8348
8348,1689,1771,1328412529.5374699,0,8349
8349,1201,425,1328418425.49074,0,8350
8350,425,1396,1328418688.8406,0,8351
8351,1396,425,1328418711.54163,0,8352
8352,1762,1771,1328422999.13419,0,8353
8353,1585,1714,1328424829.5046,0,8354
8354,1754,1771,1328430339.7627802,0,8355
8355,35,1755,1328441260.02598,0,8356
8356,1615,1465,1328450695.28638,0,8357
8357,1615,1671,1328450772.44325,0,8358
8358,1690,1769,1328454044.0353801,0,8359
8359,1744,1539,1328460008.3403401,0,8360
8360,1744,1556,1328460143.2353802,0,8361
8361,1556,1744,1328460410.34713,0,8362
8362,1693,1512,1328463127.92285,0,8363
8363,41,1562,1328469487.82833,0,8364
8364,1714,1735,1328470695.24946,0,8365
8365,1735,1714,1328471558.9816198,0,8366
8366,1714,1674,1328474895.28624,0,8367
8367,1555,1576,1328475611.58783,0,8368
8368,1576,1555,1328475732.3918,0,8369
8369,1539,1693,1328476347.98526,0,8370
8370,1657,1576,1328479152.18575,0,8371
8371,1576,1657,1328479342.84356,0,8372
8372,1386,1674,1328498398.72924,0,8373
8373,1674,1386,1328498627.234,0,8374
8374,178,1772,1328516365.7160199,0,8375
8375,1771,178,1328516692.01697,0,8376
8376,592,1562,1328560727.9649901,0,8377
8377,1562,592,1328560739.49316,0,8378
8378,363,905,1328561336.3139699,0,8379
8379,905,363,1328561452.3187199,0,8380
8380,1562,350,1328561797.1635098,0,8381
8381,350,1562,1328561820.32308,0,8382
8382,1562,36,1328562785.389,0,8383
8383,1383,1773,1328569516.3602,0,8384
8384,1773,1383,1328569564.4194,0,8385
8385,1773,1693,1328569608.52953,0,8386
8386,178,1771,1328573657.50826,0,8387
8387,1744,1775,1328583999.9332302,0,8388
8388,1775,1744,1328584372.49887,0,8389
8389,1490,1775,1328589361.47661,0,8390
8390,425,25,1328605857.3766901,0,8391
8391,1771,25,1328605878.88165,0,8392
8392,1465,1615,1328624638.4381,0,8393
8393,1754,1776,1328645747.1921802,0,8394
8394,425,1366,1328647407.93077,0,8395
8395,1366,425,1328647432.14846,0,8396
8396,425,4,1328652566.81369,0,8397
8397,1693,537,1328653367.76032,0,8398
8398,1666,1777,1328655355.23281,0,8399
8399,1612,1383,1328659544.24406,0,8400
8400,1771,204,1328660848.0943902,0,8401
8401,1396,1772,1328665278.80492,0,8402
8402,1714,1585,1328672819.8401,0,8403
8403,1556,1771,1328675664.1904302,0,8404
8404,1771,1556,1328675993.77598,0,8405
8405,1744,905,1328691002.9488401,0,8406
8406,36,1562,1328691349.8433,0,8407
8407,1366,1512,1328721468.64193,0,8408
8408,1512,1366,1328721655.51871,0,8409
8409,1555,1778,1328725820.12389,0,8410
8410,1555,1693,1328725910.41808,0,8411
8411,1778,1555,1328728250.58124,0,8412
8412,1690,1562,1328732379.72743,0,8413
8413,1562,1730,1328737034.48533,0,8414
8414,1562,1744,1328738136.0569801,0,8415
8415,1555,1744,1328739204.15028,0,8416
8416,1744,1555,1328739256.869,0,8417
8417,1744,1562,1328739552.84883,0,8418
8418,1366,1722,1328741525.88462,0,8419
8419,1722,1366,1328741533.08562,0,8420
8420,1744,1780,1328745938.81111,0,8421
8421,1780,1744,1328746046.03645,0,8422
8422,1366,961,1328746081.44485,0,8423
8423,961,1366,1328746346.61726,0,8424
8424,1744,1740,1328752090.45062,0,8425
8425,1386,1317,1328753754.86339,0,8426
8426,1722,1317,1328754025.36966,0,8427
8427,1317,1722,1328754117.0146,0,8428
8428,1740,1744,1328758682.9469,0,8429
8429,1771,1757,1328765273.355,0,8430
8430,340,1764,1328820457.53193,0,8431
8431,340,917,1328820582.92703,0,8432
8432,1779,1744,1328826264.50507,0,8433
8433,1771,1782,1328838642.87574,0,8434
8434,592,1693,1328840008.30141,0,8435
8435,1693,592,1328840047.4521,0,8436
8436,4,425,1328843186.20079,0,8437
8437,1782,1771,1328843740.24963,0,8438
8438,1778,905,1328856804.74975,0,8439
8439,35,1784,1328908426.97502,0,8440
8440,104,1396,1328908770.88356,0,8441
8441,1217,1785,1328909426.3076599,0,8442
8442,1785,1217,1328909574.94095,0,8443
8443,35,1786,1328911252.73954,0,8444
8444,1786,35,1328911323.38986,0,8445
8445,1779,1787,1328916913.3018,0,8446
8446,1787,1779,1328916944.67098,0,8447
8447,1744,1779,1328935913.73135,0,8448
8448,1784,732,1328954536.4669,0,8449
8449,1784,1771,1328955154.43381,0,8450
8450,1784,35,1328955163.2844698,0,8451
8451,304,1754,1328996060.5763,0,8452
8452,1730,1562,1329003050.47049,0,8453
8453,1396,545,1329009155.77795,0,8454
8454,1689,304,1329024949.6192,0,8455
8455,304,1689,1329024968.76478,0,8456
8456,178,25,1329025083.51764,0,8457
8457,1736,1556,1329027339.6579,0,8458
8458,1777,1666,1329027357.93613,0,8459
8459,1556,1736,1329027448.9363801,0,8460
8460,1771,1,1329027800.45911,0,8461
8461,1771,1317,1329027889.24082,0,8462
8462,425,1744,1329029936.1436,0,8463
8463,1693,1789,1329030721.0544,0,8464
8464,1789,1693,1329030739.95112,0,8465
8465,1789,178,1329030854.00594,0,8466
8466,178,1693,1329030880.3385,0,8467
8467,178,1789,1329030941.2985,0,8468
8468,1771,1754,1329041455.86049,0,8469
8469,1771,1788,1329053093.98618,0,8470
8470,1788,1771,1329053201.9422,0,8471
8471,1788,35,1329055247.3399901,0,8472
8472,1754,1790,1329057837.59324,0,8473
8473,1790,1754,1329067487.7297199,0,8474
8474,1437,1792,1329080559.95541,0,8475
8475,1792,1437,1329081600.85877,0,8476
8476,1778,1791,1329084646.3798802,0,8477
8477,304,1794,1329101616.7585099,0,8478
8478,1736,1788,1329104558.08886,0,8479
8479,1788,1736,1329104789.47095,0,8480
8480,1693,1744,1329144549.30757,0,8481
8481,1744,1693,1329145343.33124,0,8482
8482,732,1765,1329155373.04457,0,8483
8483,1765,732,1329155478.62358,0,8484
8484,1765,35,1329157331.16551,0,8485
8485,35,1796,1329168781.96266,0,8486
8486,1796,35,1329169265.2206,0,8487
8487,1744,1245,1329169709.11265,0,8488
8488,1245,1744,1329169822.35455,0,8489
8489,1744,1322,1329171650.96269,0,8490
8490,1,1693,1329181544.95165,0,8491
8491,353,1366,1329191323.3979,0,8492
8492,178,1797,1329194407.5080302,0,8493
8493,1797,178,1329194496.47295,0,8494
8494,1317,1714,1329194523.4704099,0,8495
8495,35,1788,1329203360.7708302,0,8496
8496,1797,35,1329206101.37987,0,8497
8497,1797,1744,1329207445.59008,0,8498
8498,1386,1725,1329211841.35344,0,8499
8499,1615,1798,1329220774.18246,0,8500
8500,1798,1615,1329221646.4749901,0,8501
8501,1771,304,1329225563.85131,0,8502
8502,304,1771,1329225679.25031,0,8503
8503,1383,1725,1329229990.4695199,0,8504
8504,1790,1771,1329242967.59089,0,8505
8505,1771,1790,1329243777.71557,0,8506
8506,1788,1799,1329248248.36852,0,8507
8507,1799,1788,1329248952.5624,0,8508
8508,1383,363,1329258348.82396,0,8509
8509,722,1611,1329258453.26457,0,8510
8510,1576,1771,1329264165.80726,0,8511
8511,1771,1576,1329266135.11269,0,8512
8512,1702,7,1329288592.62407,0,8513
8513,93,1744,1329295813.54812,0,8514
8514,1744,93,1329296080.20711,0,8515
8515,1771,1800,1329297352.1328402,0,8516
8516,1800,1771,1329297384.46478,0,8517
8517,1487,1565,1329318289.0899599,0,8518
8518,1565,1487,1329318299.57108,0,8519
8519,1693,1585,1329327971.40307,0,8520
8520,1585,1693,1329328025.42224,0,8521
8521,1792,775,1329339402.38308,0,8522
8522,540,1799,1329345403.2956,0,8523
8523,722,1366,1329345971.2199302,0,8524
8524,722,1386,1329345987.9847,0,8525
8525,1744,1801,1329356487.4561,0,8526
8526,1801,1744,1329356528.55277,0,8527
8527,1693,1746,1329360401.3634,0,8528
8528,1746,1693,1329360798.1068401,0,8529
8529,1714,1802,1329362918.78971,0,8530
8530,1744,1281,1329374754.48843,0,8531
8531,905,1803,1329378449.60075,0,8532
8532,35,1795,1329390228.96848,0,8533
8533,1795,35,1329403383.6241,0,8534
8534,937,1677,1329408256.19031,0,8535
8535,1677,937,1329408259.87165,0,8536
8536,1693,1281,1329441859.60672,0,8537
8537,1281,1693,1329441958.4134,0,8538
8538,1675,309,1329483311.60584,0,8539
8539,1675,1693,1329483654.01521,0,8540
8540,1744,1675,1329483863.13311,0,8541
8541,1185,69,1329484408.90945,0,8542
8542,35,1797,1329485837.38252,0,8543
8543,35,1800,1329485873.32364,0,8544
8544,35,1386,1329488570.0989401,0,8545
8545,1386,35,1329488664.97803,0,8546
8546,1799,1765,1329515568.37553,0,8547
8547,1765,1799,1329515584.96934,0,8548
8548,1677,1,1329516256.36931,0,8549
8549,1799,540,1329518831.5069199,0,8550
8550,1765,1585,1329518905.06867,0,8551
8551,1585,1765,1329518960.19976,0,8552
8552,1,1245,1329521010.36689,0,8553
8553,1245,1,1329521111.8708901,0,8554
8554,1386,1095,1329528225.47875,0,8555
8555,1095,1386,1329528351.0253801,0,8556
8556,1746,1714,1329532675.52766,0,8557
8557,1746,1804,1329532690.1872098,0,8558
8558,1714,1804,1329532857.12558,0,8559
8559,1804,1746,1329532889.8661802,0,8560
8560,1714,1746,1329532893.85302,0,8561
8561,1804,1714,1329532914.88048,0,8562
8562,1095,1802,1329533575.59433,0,8563
8563,1095,1680,1329536307.74119,0,8564
8564,1334,592,1329537830.24891,0,8565
8565,592,1334,1329537871.6579,0,8566
8566,1771,937,1329559766.3931901,0,8567
8567,937,1771,1329559879.53542,0,8568
8568,184,1660,1329566671.6354802,0,8569
8569,184,1662,1329566865.2769,0,8570
8570,1771,1805,1329573938.49689,0,8571
8571,1805,1771,1329573952.50429,0,8572
8572,1702,35,1329579518.25187,0,8573
8573,1776,1754,1329590409.17796,0,8574
8574,1095,1788,1329591182.77347,0,8575
8575,1788,1095,1329591726.8573198,0,8576
8576,1317,1776,1329600254.29365,0,8577
8577,1776,1317,1329600280.47446,0,8578
8578,1417,1053,1329601043.79426,0,8579
8579,135,1334,1329606237.48736,0,8580
8580,705,1714,1329607847.82294,0,8581
8581,1714,705,1329607908.38477,0,8582
8582,705,1334,1329608044.16012,0,8583
8583,1585,1773,1329608151.8942301,0,8584
8584,1677,309,1329612916.5900302,0,8585
8585,1802,1585,1329614814.0853,0,8586
8586,1800,35,1329640714.6333802,0,8587
8587,35,1806,1329641304.62532,0,8588
8588,1806,35,1329641657.6793199,0,8589
8589,204,1744,1329650601.19137,0,8590
8590,1744,204,1329650670.8127902,0,8591
8591,1744,1807,1329664692.6724,0,8592
8592,1807,1744,1329664722.0071301,0,8593
8593,1677,1693,1329670382.9781199,0,8594
8594,1624,1806,1329671612.65357,0,8595
8595,1281,1,1329682303.62696,0,8596
8596,1,1281,1329682462.9210598,0,8597
8597,1744,1808,1329687323.30835,0,8598
8598,1808,1744,1329687356.38115,0,8599
8599,1677,1809,1329692397.74771,0,8600
8600,1809,1677,1329692430.17921,0,8601
8601,1809,25,1329698267.85934,0,8602
8602,1809,1348,1329728745.27336,0,8603
8603,1348,1809,1329728846.39939,0,8604
8604,1771,1704,1329730758.82536,0,8605
8605,1771,823,1329733659.55554,0,8606
8606,304,1704,1329735020.39734,0,8607
8607,35,1095,1329737805.39002,0,8608
8608,1095,35,1329738161.1733902,0,8609
8609,1714,1803,1329758602.2995,0,8610
8610,1803,1714,1329758788.23808,0,8611
8611,1753,184,1329760184.64235,0,8612
8612,1753,1811,1329760211.84761,0,8613
8613,1811,1753,1329760750.27846,0,8614
8614,1366,540,1329767069.85089,0,8615
8615,540,1366,1329767080.48208,0,8616
8616,1366,1714,1329767558.11363,0,8617
8617,1714,1366,1329767589.41162,0,8618
8618,1281,1799,1329767885.10768,0,8619
8619,1799,1281,1329767973.63871,0,8620
8620,775,1792,1329769858.3155801,0,8621
8621,775,1720,1329769975.31616,0,8622
8622,1201,135,1329769995.74124,0,8623
8623,1201,1487,1329770112.70572,0,8624
8624,1487,1201,1329770141.38537,0,8625
8625,1803,905,1329771893.70175,0,8626
8626,184,1753,1329773931.67489,0,8627
8627,1809,88,1329777198.6881,0,8628
8628,395,1809,1329777864.2034,0,8629
8629,1809,1464,1329777865.13955,0,8630
8630,1334,1677,1329778177.19178,0,8631
8631,1677,1334,1329778195.3238099,0,8632
8632,35,1812,1329781153.75989,0,8633
8633,1744,1677,1329792883.84269,0,8634
8634,1677,1744,1329792914.02595,0,8635
8635,1281,1771,1329796919.9107802,0,8636
8636,415,1771,1329798771.50054,0,8637
8637,1809,1813,1329801511.58564,0,8638
8638,1813,1809,1329801577.15336,0,8639
8639,1809,777,1329812251.62203,0,8640
8640,1771,722,1329814433.8966901,0,8641
8641,722,1771,1329814500.72309,0,8642
8642,1585,25,1329816993.56019,0,8643
8643,1201,178,1329852342.54071,0,8644
8644,1366,1802,1329858454.4595199,0,8645
8645,353,1383,1329861452.57768,0,8646
8646,1802,1366,1329866561.0875401,0,8647
8647,1615,1814,1329869248.81498,0,8648
8648,1814,1615,1329869367.46172,0,8649
8649,1585,174,1329869874.28785,0,8650
8650,1771,905,1329871820.12173,0,8651
8651,174,1585,1329871843.70328,0,8652
8652,1334,1034,1329897887.17046,0,8653
8653,1034,1334,1329897890.7111099,0,8654
8654,35,1808,1329902350.4772599,0,8655
8655,1677,1499,1329925673.42635,0,8656
8656,1499,1675,1329933406.42944,0,8657
8657,1675,1499,1329933474.20692,0,8658
8658,1317,1366,1329954958.8019,0,8659
8659,1366,1816,1329970693.0522301,0,8660
8660,1816,1366,1329970719.3642,0,8661
8661,1585,882,1329973913.5389302,0,8662
8662,1693,1817,1330013237.8276901,0,8663
8663,1817,1693,1330013281.84503,0,8664
8664,1812,35,1330018480.36195,0,8665
8665,1366,1818,1330026194.2028,0,8666
8666,1818,1366,1330026293.73375,0,8667
8667,1555,1764,1330031172.79391,0,8668
8668,1764,1555,1330031284.6223,0,8669
8669,1764,340,1330042992.52184,0,8670
8670,1568,1366,1330050464.82553,0,8671
8671,1714,1819,1330050572.67888,0,8672
8672,1366,1568,1330050825.40223,0,8673
8673,1386,1731,1330052039.27825,0,8674
8674,1731,1386,1330052052.80302,0,8675
8675,592,1714,1330056728.7531,0,8676
8676,1714,592,1330056753.21266,0,8677
8677,1568,1788,1330056962.11341,0,8678
8678,1788,1568,1330056986.27744,0,8679
8679,1819,1714,1330063666.8622,0,8680
8680,1334,1714,1330066500.4712,0,8681
8681,1802,1714,1330068133.59746,0,8682
8682,1556,36,1330092621.14381,0,8683
8683,36,1556,1330097938.09696,0,8684
8684,36,1821,1330113259.31251,0,8685
8685,1366,1822,1330116427.08971,0,8686
8686,1822,1366,1330116654.1103,0,8687
8687,1386,1366,1330117545.8099,0,8688
8688,1366,1386,1330117560.4844801,0,8689
8689,1386,192,1330117595.04184,0,8690
8690,1386,1680,1330117688.53492,0,8691
8691,1386,309,1330117715.21828,0,8692
8692,304,363,1330121857.4765902,0,8693
8693,1765,1281,1330126519.89565,0,8694
8694,1670,1244,1330129475.2059698,0,8695
8695,1334,1244,1330129604.60635,0,8696
8696,1771,1731,1330131224.49054,0,8697
8697,1201,1317,1330131719.58299,0,8698
8698,1771,1281,1330134048.0766401,0,8699
8699,1771,1334,1330134545.3583698,0,8700
8700,1334,1771,1330134833.18015,0,8701
8701,1317,1803,1330138983.6535301,0,8702
8702,1803,1317,1330139351.2606199,0,8703
8703,1317,309,1330140429.5755801,0,8704
8704,1352,4,1330145267.0798,0,8705
8705,4,1352,1330146332.07857,0,8706
8706,1185,309,1330152020.92782,0,8707
8707,1806,1771,1330179002.7802598,0,8708
8708,1771,1806,1330179132.7237802,0,8709
8709,1555,1585,1330179670.65035,0,8710
8710,1095,1334,1330183419.88043,0,8711
8711,1670,1334,1330185387.07409,0,8712
8712,1322,1383,1330190829.33762,0,8713
8713,1334,1820,1330195328.56035,0,8714
8714,1788,1322,1330200754.83129,0,8715
8715,1322,1788,1330200859.6064901,0,8716
8716,465,1556,1330203702.35017,0,8717
8717,425,1,1330219290.55436,0,8718
8718,1386,1,1330219627.0765,0,8719
8719,1334,1554,1330222314.26669,0,8720
8720,425,1773,1330247474.47325,0,8721
8721,1556,1487,1330262127.0216,0,8722
8722,36,1774,1330275724.5798,0,8723
8723,1585,1811,1330279401.64575,0,8724
8724,35,1823,1330287127.95137,0,8725
8725,1823,35,1330287177.5532,0,8726
8726,1751,1824,1330290066.87796,0,8727
8727,1824,1751,1330290112.8955,0,8728
8728,1686,1746,1330291853.0694802,0,8729
8729,1686,1690,1330292197.94258,0,8730
8730,1690,1686,1330295849.65957,0,8731
8731,270,184,1330297591.13133,0,8732
8732,184,270,1330297673.29421,0,8733
8733,1771,1820,1330309811.3339999,0,8734
8734,1820,1771,1330309963.3378599,0,8735
8735,1701,1714,1330312330.74247,0,8736
8736,1487,309,1330320831.31017,0,8737
8737,1201,309,1330320898.96989,0,8738
8738,1744,1825,1330341241.51512,0,8739
8739,1825,1744,1330341271.58342,0,8740
8740,1798,1826,1330341471.56494,0,8741
8741,1826,1798,1330341990.13675,0,8742
8742,1826,497,1330342047.81331,0,8743
8743,7,1686,1330364319.2325199,0,8744
8744,1686,7,1330364443.1514,0,8745
8745,1386,1565,1330371018.84699,0,8746
8746,523,1827,1330371757.32875,0,8747
8747,1595,1626,1330378645.31054,0,8748
8748,1626,1595,1330378691.0588,0,8749
8749,905,1820,1330388677.84255,0,8750
8750,1771,1714,1330406780.70472,0,8751
8751,1714,1352,1330414160.19484,0,8752
8752,1352,39,1330450839.20875,0,8753
8753,39,1352,1330450888.14489,0,8754
8754,722,1827,1330453455.43143,0,8755
8755,1808,1788,1330457966.69462,0,8756
8756,1788,1808,1330458002.56707,0,8757
8757,1753,1820,1330458652.39502,0,8758
8758,13,1366,1330458976.53751,0,8759
8759,1366,13,1330459077.07318,0,8760
8760,1612,1753,1330461378.91169,0,8761
8761,1753,1612,1330463548.79999,0,8762
8762,1753,1788,1330466182.02919,0,8763
8763,1788,1753,1330466384.00082,0,8764
8764,1820,1753,1330467785.51919,0,8765
8765,1821,36,1330469052.77452,0,8766
8766,309,1752,1330478266.4371,0,8767
8767,1820,905,1330481483.2825801,0,8768
8768,13,1794,1330484825.9955,0,8769
8769,1794,13,1330485356.98957,0,8770
8770,1,304,1330495191.47031,0,8771
8771,1185,1828,1330514784.80827,0,8772
8772,1828,1185,1330514819.09848,0,8773
8773,1670,1185,1330539712.0002599,0,8774
8774,1185,1670,1330539774.29468,0,8775
8775,1555,1386,1330554715.72583,0,8776
